parameter,value,domain,congruency,par_class
mu_jCBdom,0.0896652,NA,NA,cb
mu_jCB,0.0531414,NA,NA,cb
mu_jCBcon,0.368657,NA,NA,cb
mu_jCBdom,0.0847904,NA,NA,cb
mu_jCB,0.0538766,NA,NA,cb
mu_jCBcon,0.442707,NA,NA,cb
mu_jCBdom,0.0787184,NA,NA,cb
mu_jCB,0.0519024,NA,NA,cb
mu_jCBcon,0.323104,NA,NA,cb
mu_jCBdom,0.0722191,NA,NA,cb
mu_jCB,0.0519083,NA,NA,cb
mu_jCBcon,0.49048,NA,NA,cb
mu_jCBdom,0.0774692,NA,NA,cb
mu_jCB,0.0576157,NA,NA,cb
mu_jCBcon,0.367385,NA,NA,cb
mu_jCBdom,0.064021,NA,NA,cb
mu_jCB,0.0640585,NA,NA,cb
mu_jCBcon,0.304191,NA,NA,cb
mu_jCBdom,0.08411,NA,NA,cb
mu_jCB,0.0663368,NA,NA,cb
mu_jCBcon,0.375477,NA,NA,cb
mu_jCBdom,0.0891512,NA,NA,cb
mu_jCB,0.0384738,NA,NA,cb
mu_jCBcon,0.4818,NA,NA,cb
mu_jCBdom,0.107608,NA,NA,cb
mu_jCB,0.0419463,NA,NA,cb
mu_jCBcon,0.448012,NA,NA,cb
mu_jCBdom,0.0612284,NA,NA,cb
mu_jCB,0.0437452,NA,NA,cb
mu_jCBcon,0.448115,NA,NA,cb
mu_jCBdom,0.0941535,NA,NA,cb
mu_jCB,0.0352025,NA,NA,cb
mu_jCBcon,0.392149,NA,NA,cb
mu_jCBdom,0.0878427,NA,NA,cb
mu_jCB,0.0439129,NA,NA,cb
mu_jCBcon,0.398071,NA,NA,cb
mu_jCBdom,0.0786107,NA,NA,cb
mu_jCB,0.0605432,NA,NA,cb
mu_jCBcon,0.343585,NA,NA,cb
mu_jCBdom,0.0822781,NA,NA,cb
mu_jCB,0.0847727,NA,NA,cb
mu_jCBcon,0.379533,NA,NA,cb
mu_jCBdom,0.0837971,NA,NA,cb
mu_jCB,0.0741224,NA,NA,cb
mu_jCBcon,0.365774,NA,NA,cb
mu_jCBdom,0.0769826,NA,NA,cb
mu_jCB,0.0518757,NA,NA,cb
mu_jCBcon,0.449684,NA,NA,cb
mu_jCBdom,0.0940487,NA,NA,cb
mu_jCB,0.0602503,NA,NA,cb
mu_jCBcon,0.363067,NA,NA,cb
mu_jCBdom,0.0578495,NA,NA,cb
mu_jCB,0.071713,NA,NA,cb
mu_jCBcon,0.351867,NA,NA,cb
mu_jCBdom,0.0786965,NA,NA,cb
mu_jCB,0.0409947,NA,NA,cb
mu_jCBcon,0.377636,NA,NA,cb
mu_jCBdom,0.0936399,NA,NA,cb
mu_jCB,0.0494987,NA,NA,cb
mu_jCBcon,0.43058,NA,NA,cb
mu_jCBdom,0.0713402,NA,NA,cb
mu_jCB,0.0696097,NA,NA,cb
mu_jCBcon,0.415553,NA,NA,cb
mu_jCBdom,0.0972762,NA,NA,cb
mu_jCB,0.0502429,NA,NA,cb
mu_jCBcon,0.375362,NA,NA,cb
mu_jCBdom,0.0962406,NA,NA,cb
mu_jCB,0.0354909,NA,NA,cb
mu_jCBcon,0.321455,NA,NA,cb
mu_jCBdom,0.102074,NA,NA,cb
mu_jCB,0.0421976,NA,NA,cb
mu_jCBcon,0.459867,NA,NA,cb
mu_jCBdom,0.0582057,NA,NA,cb
mu_jCB,0.0713867,NA,NA,cb
mu_jCBcon,0.401772,NA,NA,cb
mu_jCBdom,0.0557919,NA,NA,cb
mu_jCB,0.0524378,NA,NA,cb
mu_jCBcon,0.435097,NA,NA,cb
mu_jCBdom,0.0670704,NA,NA,cb
mu_jCB,0.0654998,NA,NA,cb
mu_jCBcon,0.439101,NA,NA,cb
mu_jCBdom,0.0673946,NA,NA,cb
mu_jCB,0.0532589,NA,NA,cb
mu_jCBcon,0.453271,NA,NA,cb
mu_jCBdom,0.0994849,NA,NA,cb
mu_jCB,0.0550286,NA,NA,cb
mu_jCBcon,0.419288,NA,NA,cb
mu_jCBdom,0.0811826,NA,NA,cb
mu_jCB,0.047753,NA,NA,cb
mu_jCBcon,0.44129,NA,NA,cb
mu_jCBdom,0.10585,NA,NA,cb
mu_jCB,0.0445123,NA,NA,cb
mu_jCBcon,0.449992,NA,NA,cb
mu_jCBdom,0.084989,NA,NA,cb
mu_jCB,0.0429674,NA,NA,cb
mu_jCBcon,0.369252,NA,NA,cb
mu_jCBdom,0.0686725,NA,NA,cb
mu_jCB,0.0563809,NA,NA,cb
mu_jCBcon,0.437055,NA,NA,cb
mu_jCBdom,0.0816346,NA,NA,cb
mu_jCB,0.0492666,NA,NA,cb
mu_jCBcon,0.404547,NA,NA,cb
mu_jCBdom,0.075288,NA,NA,cb
mu_jCB,0.0498443,NA,NA,cb
mu_jCBcon,0.427303,NA,NA,cb
mu_jCBdom,0.0671904,NA,NA,cb
mu_jCB,0.0452898,NA,NA,cb
mu_jCBcon,0.433441,NA,NA,cb
mu_jCBdom,0.132919,NA,NA,cb
mu_jCB,0.0417426,NA,NA,cb
mu_jCBcon,0.399054,NA,NA,cb
mu_jCBdom,0.0844216,NA,NA,cb
mu_jCB,0.0423626,NA,NA,cb
mu_jCBcon,0.430898,NA,NA,cb
mu_jCBdom,0.0889656,NA,NA,cb
mu_jCB,0.053657,NA,NA,cb
mu_jCBcon,0.321614,NA,NA,cb
mu_jCBdom,0.06901,NA,NA,cb
mu_jCB,0.050179,NA,NA,cb
mu_jCBcon,0.400016,NA,NA,cb
mu_jCBdom,0.0953221,NA,NA,cb
mu_jCB,0.0712448,NA,NA,cb
mu_jCBcon,0.324779,NA,NA,cb
mu_jCBdom,0.0759181,NA,NA,cb
mu_jCB,0.0524161,NA,NA,cb
mu_jCBcon,0.468247,NA,NA,cb
mu_jCBdom,0.0735029,NA,NA,cb
mu_jCB,0.0525035,NA,NA,cb
mu_jCBcon,0.348573,NA,NA,cb
mu_jCBdom,0.0842383,NA,NA,cb
mu_jCB,0.055094,NA,NA,cb
mu_jCBcon,0.398594,NA,NA,cb
mu_jCBdom,0.0711025,NA,NA,cb
mu_jCB,0.068606,NA,NA,cb
mu_jCBcon,0.342833,NA,NA,cb
mu_jCBdom,0.0687285,NA,NA,cb
mu_jCB,0.050494,NA,NA,cb
mu_jCBcon,0.360981,NA,NA,cb
mu_jCBdom,0.108713,NA,NA,cb
mu_jCB,0.0604524,NA,NA,cb
mu_jCBcon,0.46836,NA,NA,cb
mu_jCBdom,0.0913795,NA,NA,cb
mu_jCB,0.0483647,NA,NA,cb
mu_jCBcon,0.385091,NA,NA,cb
mu_jCBdom,0.104493,NA,NA,cb
mu_jCB,0.0516563,NA,NA,cb
mu_jCBcon,0.381127,NA,NA,cb
mu_jCBdom,0.104637,NA,NA,cb
mu_jCB,0.0416482,NA,NA,cb
mu_jCBcon,0.37578,NA,NA,cb
mu_jCBdom,0.0635043,NA,NA,cb
mu_jCB,0.0480525,NA,NA,cb
mu_jCBcon,0.427152,NA,NA,cb
mu_jCBdom,0.0911267,NA,NA,cb
mu_jCB,0.0645481,NA,NA,cb
mu_jCBcon,0.440252,NA,NA,cb
mu_jCBdom,0.0601594,NA,NA,cb
mu_jCB,0.0715903,NA,NA,cb
mu_jCBcon,0.415999,NA,NA,cb
mu_jCBdom,0.067972,NA,NA,cb
mu_jCB,0.0536253,NA,NA,cb
mu_jCBcon,0.414616,NA,NA,cb
mu_jCBdom,0.0733872,NA,NA,cb
mu_jCB,0.050614,NA,NA,cb
mu_jCBcon,0.367061,NA,NA,cb
mu_jCBdom,0.0781281,NA,NA,cb
mu_jCB,0.0418437,NA,NA,cb
mu_jCBcon,0.408699,NA,NA,cb
mu_jCBdom,0.0600044,NA,NA,cb
mu_jCB,0.040679,NA,NA,cb
mu_jCBcon,0.433603,NA,NA,cb
mu_jCBdom,0.0704172,NA,NA,cb
mu_jCB,0.049772,NA,NA,cb
mu_jCBcon,0.437273,NA,NA,cb
mu_jCBdom,0.0520118,NA,NA,cb
mu_jCB,0.0502316,NA,NA,cb
mu_jCBcon,0.403745,NA,NA,cb
mu_jCBdom,0.0852481,NA,NA,cb
mu_jCB,0.0466339,NA,NA,cb
mu_jCBcon,0.397015,NA,NA,cb
mu_jCBdom,0.0642261,NA,NA,cb
mu_jCB,0.0409063,NA,NA,cb
mu_jCBcon,0.356987,NA,NA,cb
mu_jCBdom,0.0681994,NA,NA,cb
mu_jCB,0.045098,NA,NA,cb
mu_jCBcon,0.338852,NA,NA,cb
mu_jCBdom,0.0620489,NA,NA,cb
mu_jCB,0.0651652,NA,NA,cb
mu_jCBcon,0.42833,NA,NA,cb
mu_jCBdom,0.111299,NA,NA,cb
mu_jCB,0.0646362,NA,NA,cb
mu_jCBcon,0.415486,NA,NA,cb
mu_jCBdom,0.0763871,NA,NA,cb
mu_jCB,0.0605281,NA,NA,cb
mu_jCBcon,0.379728,NA,NA,cb
mu_jCBdom,0.0571559,NA,NA,cb
mu_jCB,0.0605283,NA,NA,cb
mu_jCBcon,0.347827,NA,NA,cb
mu_jCBdom,0.0892968,NA,NA,cb
mu_jCB,0.0724511,NA,NA,cb
mu_jCBcon,0.472793,NA,NA,cb
mu_jCBdom,0.0620047,NA,NA,cb
mu_jCB,0.055332,NA,NA,cb
mu_jCBcon,0.378462,NA,NA,cb
mu_jCBdom,0.0661653,NA,NA,cb
mu_jCB,0.0543419,NA,NA,cb
mu_jCBcon,0.371742,NA,NA,cb
mu_jCBdom,0.0704829,NA,NA,cb
mu_jCB,0.0770008,NA,NA,cb
mu_jCBcon,0.409852,NA,NA,cb
mu_jCBdom,0.0529798,NA,NA,cb
mu_jCB,0.0776374,NA,NA,cb
mu_jCBcon,0.34506,NA,NA,cb
mu_jCBdom,0.0626645,NA,NA,cb
mu_jCB,0.065376,NA,NA,cb
mu_jCBcon,0.363109,NA,NA,cb
mu_jCBdom,0.0965385,NA,NA,cb
mu_jCB,0.0496668,NA,NA,cb
mu_jCBcon,0.374121,NA,NA,cb
mu_jCBdom,0.0601359,NA,NA,cb
mu_jCB,0.0444496,NA,NA,cb
mu_jCBcon,0.381373,NA,NA,cb
mu_jCBdom,0.0850327,NA,NA,cb
mu_jCB,0.058779,NA,NA,cb
mu_jCBcon,0.345741,NA,NA,cb
mu_jCBdom,0.09917,NA,NA,cb
mu_jCB,0.0357734,NA,NA,cb
mu_jCBcon,0.57733,NA,NA,cb
mu_jCBdom,0.127414,NA,NA,cb
mu_jCB,0.0327871,NA,NA,cb
mu_jCBcon,0.341608,NA,NA,cb
mu_jCBdom,0.073758,NA,NA,cb
mu_jCB,0.0297196,NA,NA,cb
mu_jCBcon,0.588686,NA,NA,cb
mu_jCBdom,0.06053,NA,NA,cb
mu_jCB,0.0303768,NA,NA,cb
mu_jCBcon,0.466826,NA,NA,cb
mu_jCBdom,0.0661455,NA,NA,cb
mu_jCB,0.0273516,NA,NA,cb
mu_jCBcon,0.406934,NA,NA,cb
mu_jCBdom,0.0957382,NA,NA,cb
mu_jCB,0.0354166,NA,NA,cb
mu_jCBcon,0.282713,NA,NA,cb
mu_jCBdom,0.0474012,NA,NA,cb
mu_jCB,0.0494917,NA,NA,cb
mu_jCBcon,0.383504,NA,NA,cb
mu_jCBdom,0.0685426,NA,NA,cb
mu_jCB,0.0682912,NA,NA,cb
mu_jCBcon,0.431807,NA,NA,cb
mu_jCBdom,0.0707357,NA,NA,cb
mu_jCB,0.0435395,NA,NA,cb
mu_jCBcon,0.361196,NA,NA,cb
mu_jCBdom,0.109535,NA,NA,cb
mu_jCB,0.0572993,NA,NA,cb
mu_jCBcon,0.401148,NA,NA,cb
mu_jCBdom,0.058807,NA,NA,cb
mu_jCB,0.0629768,NA,NA,cb
mu_jCBcon,0.357652,NA,NA,cb
mu_jCBdom,0.055066,NA,NA,cb
mu_jCB,0.0790565,NA,NA,cb
mu_jCBcon,0.367415,NA,NA,cb
mu_jCBdom,0.086245,NA,NA,cb
mu_jCB,0.0658841,NA,NA,cb
mu_jCBcon,0.383181,NA,NA,cb
mu_jCBdom,0.0881656,NA,NA,cb
mu_jCB,0.0630193,NA,NA,cb
mu_jCBcon,0.40042,NA,NA,cb
mu_jCBdom,0.0851949,NA,NA,cb
mu_jCB,0.0411438,NA,NA,cb
mu_jCBcon,0.396128,NA,NA,cb
mu_jCBdom,0.0834294,NA,NA,cb
mu_jCB,0.0389595,NA,NA,cb
mu_jCBcon,0.430083,NA,NA,cb
mu_jCBdom,0.104044,NA,NA,cb
mu_jCB,0.0386097,NA,NA,cb
mu_jCBcon,0.46828,NA,NA,cb
mu_jCBdom,0.11854,NA,NA,cb
mu_jCB,0.0291501,NA,NA,cb
mu_jCBcon,0.447172,NA,NA,cb
mu_jCBdom,0.134393,NA,NA,cb
mu_jCB,0.0277977,NA,NA,cb
mu_jCBcon,0.420627,NA,NA,cb
mu_jCBdom,0.156006,NA,NA,cb
mu_jCB,0.0144837,NA,NA,cb
mu_jCBcon,0.344925,NA,NA,cb
mu_jCBdom,0.152372,NA,NA,cb
mu_jCB,0.0171727,NA,NA,cb
mu_jCBcon,0.460494,NA,NA,cb
mu_jCBdom,0.109182,NA,NA,cb
mu_jCB,0.0143272,NA,NA,cb
mu_jCBcon,0.412602,NA,NA,cb
mu_jCBdom,0.116998,NA,NA,cb
mu_jCB,0.019440700000000002,NA,NA,cb
mu_jCBcon,0.480088,NA,NA,cb
mu_jCBdom,0.109642,NA,NA,cb
mu_jCB,0.0236613,NA,NA,cb
mu_jCBcon,0.50421,NA,NA,cb
mu_jCBdom,0.0870165,NA,NA,cb
mu_jCB,0.0254306,NA,NA,cb
mu_jCBcon,0.409005,NA,NA,cb
mu_jCBdom,0.0776583,NA,NA,cb
mu_jCB,0.0391127,NA,NA,cb
mu_jCBcon,0.425681,NA,NA,cb
mu_jCBdom,0.0949128,NA,NA,cb
mu_jCB,0.0320647,NA,NA,cb
mu_jCBcon,0.426706,NA,NA,cb
mu_jCBdom,0.090198,NA,NA,cb
mu_jCB,0.0637387,NA,NA,cb
mu_jCBcon,0.418133,NA,NA,cb
mu_jCBdom,0.0738438,NA,NA,cb
mu_jCB,0.0537206,NA,NA,cb
mu_jCBcon,0.410869,NA,NA,cb
mu_jCBdom,0.0701622,NA,NA,cb
mu_jCB,0.039603,NA,NA,cb
mu_jCBcon,0.423625,NA,NA,cb
mu_jCBdom,0.0769547,NA,NA,cb
mu_jCB,0.0496818,NA,NA,cb
mu_jCBcon,0.376197,NA,NA,cb
mu_jCBdom,0.0798474,NA,NA,cb
mu_jCB,0.0606839,NA,NA,cb
mu_jCBcon,0.412225,NA,NA,cb
mu_jCBdom,0.0911249,NA,NA,cb
mu_jCB,0.0363608,NA,NA,cb
mu_jCBcon,0.409631,NA,NA,cb
mu_jCBdom,0.0789384,NA,NA,cb
mu_jCB,0.0604704,NA,NA,cb
mu_jCBcon,0.356832,NA,NA,cb
mu_jCBdom,0.099843199999999993,NA,NA,cb
mu_jCB,0.0501103,NA,NA,cb
mu_jCBcon,0.461908,NA,NA,cb
mu_jCBdom,0.0709129,NA,NA,cb
mu_jCB,0.0790328,NA,NA,cb
mu_jCBcon,0.380068,NA,NA,cb
mu_jCBdom,0.0509008,NA,NA,cb
mu_jCB,0.0681811,NA,NA,cb
mu_jCBcon,0.372155,NA,NA,cb
mu_jCBdom,0.144196,NA,NA,cb
mu_jCB,0.0467552,NA,NA,cb
mu_jCBcon,0.347486,NA,NA,cb
mu_jCBdom,0.064538,NA,NA,cb
mu_jCB,0.0284518,NA,NA,cb
mu_jCBcon,0.484884,NA,NA,cb
mu_jCBdom,0.117602,NA,NA,cb
mu_jCB,0.048376,NA,NA,cb
mu_jCBcon,0.354209,NA,NA,cb
mu_jCBdom,0.0677885,NA,NA,cb
mu_jCB,0.0581017,NA,NA,cb
mu_jCBcon,0.478168,NA,NA,cb
mu_jCBdom,0.118923,NA,NA,cb
mu_jCB,0.050792,NA,NA,cb
mu_jCBcon,0.323433,NA,NA,cb
mu_jCBdom,0.0833165,NA,NA,cb
mu_jCB,0.0595112,NA,NA,cb
mu_jCBcon,0.310144,NA,NA,cb
mu_jCBdom,0.0809288,NA,NA,cb
mu_jCB,0.0353124,NA,NA,cb
mu_jCBcon,0.414385,NA,NA,cb
mu_jCBdom,0.0983923,NA,NA,cb
mu_jCB,0.0454758,NA,NA,cb
mu_jCBcon,0.329671,NA,NA,cb
mu_jCBdom,0.0881804,NA,NA,cb
mu_jCB,0.0521802,NA,NA,cb
mu_jCBcon,0.334299,NA,NA,cb
mu_jCBdom,0.0592456,NA,NA,cb
mu_jCB,0.0581849,NA,NA,cb
mu_jCBcon,0.410757,NA,NA,cb
mu_jCBdom,0.0544748,NA,NA,cb
mu_jCB,0.048049,NA,NA,cb
mu_jCBcon,0.441173,NA,NA,cb
mu_jCBdom,0.0772103,NA,NA,cb
mu_jCB,0.0443226,NA,NA,cb
mu_jCBcon,0.381105,NA,NA,cb
mu_jCBdom,0.0869443,NA,NA,cb
mu_jCB,0.0718019,NA,NA,cb
mu_jCBcon,0.385505,NA,NA,cb
mu_jCBdom,0.0895709,NA,NA,cb
mu_jCB,0.0337743,NA,NA,cb
mu_jCBcon,0.376318,NA,NA,cb
mu_jCBdom,0.0891848,NA,NA,cb
mu_jCB,0.057214,NA,NA,cb
mu_jCBcon,0.381828,NA,NA,cb
mu_jCBdom,0.0742378,NA,NA,cb
mu_jCB,0.0471355,NA,NA,cb
mu_jCBcon,0.307792,NA,NA,cb
mu_jCBdom,0.0691826,NA,NA,cb
mu_jCB,0.056644,NA,NA,cb
mu_jCBcon,0.318146,NA,NA,cb
mu_jCBdom,0.0872935,NA,NA,cb
mu_jCB,0.0576689,NA,NA,cb
mu_jCBcon,0.31905,NA,NA,cb
mu_jCBdom,0.0881331,NA,NA,cb
mu_jCB,0.0388518,NA,NA,cb
mu_jCBcon,0.378195,NA,NA,cb
mu_jCBdom,0.0857428,NA,NA,cb
mu_jCB,0.0551548,NA,NA,cb
mu_jCBcon,0.332574,NA,NA,cb
mu_jCBdom,0.0674364,NA,NA,cb
mu_jCB,0.0549859,NA,NA,cb
mu_jCBcon,0.325275,NA,NA,cb
mu_jCBdom,0.0735047,NA,NA,cb
mu_jCB,0.0517681,NA,NA,cb
mu_jCBcon,0.358943,NA,NA,cb
mu_jCBdom,0.0719027,NA,NA,cb
mu_jCB,0.0336533,NA,NA,cb
mu_jCBcon,0.419104,NA,NA,cb
mu_jCBdom,0.0686417,NA,NA,cb
mu_jCB,0.0553694,NA,NA,cb
mu_jCBcon,0.485488,NA,NA,cb
mu_jCBdom,0.0778696,NA,NA,cb
mu_jCB,0.0463861,NA,NA,cb
mu_jCBcon,0.463809,NA,NA,cb
mu_jCBdom,0.0550582,NA,NA,cb
mu_jCB,0.0510655,NA,NA,cb
mu_jCBcon,0.382491,NA,NA,cb
mu_jCBdom,0.0585363,NA,NA,cb
mu_jCB,0.0343449,NA,NA,cb
mu_jCBcon,0.480353,NA,NA,cb
mu_jCBdom,0.068958,NA,NA,cb
mu_jCB,0.0746263,NA,NA,cb
mu_jCBcon,0.363105,NA,NA,cb
mu_jCBdom,0.066473,NA,NA,cb
mu_jCB,0.0486715,NA,NA,cb
mu_jCBcon,0.426718,NA,NA,cb
mu_jCBdom,0.0585421,NA,NA,cb
mu_jCB,0.0507217,NA,NA,cb
mu_jCBcon,0.430198,NA,NA,cb
mu_jCBdom,0.0639137,NA,NA,cb
mu_jCB,0.0687518,NA,NA,cb
mu_jCBcon,0.371504,NA,NA,cb
mu_jCBdom,0.0754076,NA,NA,cb
mu_jCB,0.0545493,NA,NA,cb
mu_jCBcon,0.456027,NA,NA,cb
mu_jCBdom,0.0559049,NA,NA,cb
mu_jCB,0.0440566,NA,NA,cb
mu_jCBcon,0.404219,NA,NA,cb
mu_jCBdom,0.0676233,NA,NA,cb
mu_jCB,0.0579515,NA,NA,cb
mu_jCBcon,0.401578,NA,NA,cb
mu_jCBdom,0.0758657,NA,NA,cb
mu_jCB,0.0777191,NA,NA,cb
mu_jCBcon,0.381515,NA,NA,cb
mu_jCBdom,0.0585151,NA,NA,cb
mu_jCB,0.0491531,NA,NA,cb
mu_jCBcon,0.383823,NA,NA,cb
mu_jCBdom,0.0739304,NA,NA,cb
mu_jCB,0.065647,NA,NA,cb
mu_jCBcon,0.446601,NA,NA,cb
mu_jCBdom,0.059171,NA,NA,cb
mu_jCB,0.0490152,NA,NA,cb
mu_jCBcon,0.372198,NA,NA,cb
mu_jCBdom,0.0508852,NA,NA,cb
mu_jCB,0.060912,NA,NA,cb
mu_jCBcon,0.348889,NA,NA,cb
mu_jCBdom,0.0462118,NA,NA,cb
mu_jCB,0.0616273,NA,NA,cb
mu_jCBcon,0.381042,NA,NA,cb
mu_jCBdom,0.0547622,NA,NA,cb
mu_jCB,0.0638499,NA,NA,cb
mu_jCBcon,0.3975,NA,NA,cb
mu_jCBdom,0.0486041,NA,NA,cb
mu_jCB,0.09313,NA,NA,cb
mu_jCBcon,0.415316,NA,NA,cb
mu_jCBdom,0.0637287,NA,NA,cb
mu_jCB,0.0593066,NA,NA,cb
mu_jCBcon,0.35936,NA,NA,cb
mu_jCBdom,0.057149,NA,NA,cb
mu_jCB,0.0400714,NA,NA,cb
mu_jCBcon,0.445604,NA,NA,cb
mu_jCBdom,0.0640531,NA,NA,cb
mu_jCB,0.045105,NA,NA,cb
mu_jCBcon,0.418943,NA,NA,cb
mu_jCBdom,0.0538466,NA,NA,cb
mu_jCB,0.0324558,NA,NA,cb
mu_jCBcon,0.566771,NA,NA,cb
mu_jCBdom,0.110678,NA,NA,cb
mu_jCB,0.0378028,NA,NA,cb
mu_jCBcon,0.428781,NA,NA,cb
mu_jCBdom,0.0662949,NA,NA,cb
mu_jCB,0.0444023,NA,NA,cb
mu_jCBcon,0.311414,NA,NA,cb
mu_jCBdom,0.102881,NA,NA,cb
mu_jCB,0.0496149,NA,NA,cb
mu_jCBcon,0.391369,NA,NA,cb
mu_jCBdom,0.0802327,NA,NA,cb
mu_jCB,0.0256204,NA,NA,cb
mu_jCBcon,0.451622,NA,NA,cb
mu_jCBdom,0.0875536,NA,NA,cb
mu_jCB,0.0455268,NA,NA,cb
mu_jCBcon,0.422043,NA,NA,cb
mu_jCBdom,0.0996718,NA,NA,cb
mu_jCB,0.0504819,NA,NA,cb
mu_jCBcon,0.381289,NA,NA,cb
mu_jCBdom,0.0859091,NA,NA,cb
mu_jCB,0.0520359,NA,NA,cb
mu_jCBcon,0.441623,NA,NA,cb
mu_jCBdom,0.0808402,NA,NA,cb
mu_jCB,0.0534408,NA,NA,cb
mu_jCBcon,0.352397,NA,NA,cb
mu_jCBdom,0.142174,NA,NA,cb
mu_jCB,0.056057,NA,NA,cb
mu_jCBcon,0.371,NA,NA,cb
mu_jCBdom,0.094893,NA,NA,cb
mu_jCB,0.0639771,NA,NA,cb
mu_jCBcon,0.40443,NA,NA,cb
mu_jCBdom,0.0676689,NA,NA,cb
mu_jCB,0.0512402,NA,NA,cb
mu_jCBcon,0.413368,NA,NA,cb
mu_jCBdom,0.0767889,NA,NA,cb
mu_jCB,0.0533489,NA,NA,cb
mu_jCBcon,0.396671,NA,NA,cb
mu_jCBdom,0.0665593,NA,NA,cb
mu_jCB,0.0568366,NA,NA,cb
mu_jCBcon,0.40126,NA,NA,cb
mu_jCBdom,0.0818788,NA,NA,cb
mu_jCB,0.0610012,NA,NA,cb
mu_jCBcon,0.355313,NA,NA,cb
mu_jCBdom,0.0683748,NA,NA,cb
mu_jCB,0.05572,NA,NA,cb
mu_jCBcon,0.413936,NA,NA,cb
mu_jCBdom,0.114773,NA,NA,cb
mu_jCB,0.0530688,NA,NA,cb
mu_jCBcon,0.368374,NA,NA,cb
mu_jCBdom,0.100011,NA,NA,cb
mu_jCB,0.0373602,NA,NA,cb
mu_jCBcon,0.367743,NA,NA,cb
mu_jCBdom,0.13207,NA,NA,cb
mu_jCB,0.0508924,NA,NA,cb
mu_jCBcon,0.444259,NA,NA,cb
mu_jCBdom,0.0612603,NA,NA,cb
mu_jCB,0.039663,NA,NA,cb
mu_jCBcon,0.326932,NA,NA,cb
mu_jCBdom,0.118506,NA,NA,cb
mu_jCB,0.0424828,NA,NA,cb
mu_jCBcon,0.366374,NA,NA,cb
mu_jCBdom,0.0896848,NA,NA,cb
mu_jCB,0.0516684,NA,NA,cb
mu_jCBcon,0.324572,NA,NA,cb
mu_jCBdom,0.0733212,NA,NA,cb
mu_jCB,0.0492195,NA,NA,cb
mu_jCBcon,0.448426,NA,NA,cb
mu_jCBdom,0.0656305,NA,NA,cb
mu_jCB,0.0355806,NA,NA,cb
mu_jCBcon,0.406762,NA,NA,cb
mu_jCBdom,0.0721257,NA,NA,cb
mu_jCB,0.0600255,NA,NA,cb
mu_jCBcon,0.398336,NA,NA,cb
mu_jCBdom,0.0638683,NA,NA,cb
mu_jCB,0.0447817,NA,NA,cb
mu_jCBcon,0.386312,NA,NA,cb
mu_jCBdom,0.0695851,NA,NA,cb
mu_jCB,0.0549049,NA,NA,cb
mu_jCBcon,0.388473,NA,NA,cb
mu_jCBdom,0.0835145,NA,NA,cb
mu_jCB,0.0456077,NA,NA,cb
mu_jCBcon,0.382809,NA,NA,cb
mu_jCBdom,0.0547227,NA,NA,cb
mu_jCB,0.0587637,NA,NA,cb
mu_jCBcon,0.36259,NA,NA,cb
mu_jCBdom,0.0850545,NA,NA,cb
mu_jCB,0.0413373,NA,NA,cb
mu_jCBcon,0.423292,NA,NA,cb
mu_jCBdom,0.0595805,NA,NA,cb
mu_jCB,0.0741267,NA,NA,cb
mu_jCBcon,0.407913,NA,NA,cb
mu_jCBdom,0.0642664,NA,NA,cb
mu_jCB,0.0465265,NA,NA,cb
mu_jCBcon,0.419921,NA,NA,cb
mu_jCBdom,0.0786094,NA,NA,cb
mu_jCB,0.0586037,NA,NA,cb
mu_jCBcon,0.417463,NA,NA,cb
mu_jCBdom,0.0735499,NA,NA,cb
mu_jCB,0.0532878,NA,NA,cb
mu_jCBcon,0.370797,NA,NA,cb
mu_jCBdom,0.0822957,NA,NA,cb
mu_jCB,0.052548,NA,NA,cb
mu_jCBcon,0.401022,NA,NA,cb
mu_jCBdom,0.0528679,NA,NA,cb
mu_jCB,0.0731998,NA,NA,cb
mu_jCBcon,0.418471,NA,NA,cb
mu_jCBdom,0.0714358,NA,NA,cb
mu_jCB,0.0555804,NA,NA,cb
mu_jCBcon,0.488068,NA,NA,cb
mu_jCBdom,0.0560329,NA,NA,cb
mu_jCB,0.0479846,NA,NA,cb
mu_jCBcon,0.321397,NA,NA,cb
mu_jCBdom,0.0712024,NA,NA,cb
mu_jCB,0.0791106,NA,NA,cb
mu_jCBcon,0.452673,NA,NA,cb
mu_jCBdom,0.046921,NA,NA,cb
mu_jCB,0.0569386,NA,NA,cb
mu_jCBcon,0.412756,NA,NA,cb
mu_jCBdom,0.061279,NA,NA,cb
mu_jCB,0.065029,NA,NA,cb
mu_jCBcon,0.475533,NA,NA,cb
mu_jCBdom,0.0745507,NA,NA,cb
mu_jCB,0.0501884,NA,NA,cb
mu_jCBcon,0.428471,NA,NA,cb
mu_jCBdom,0.0937542,NA,NA,cb
mu_jCB,0.0588538,NA,NA,cb
mu_jCBcon,0.335959,NA,NA,cb
mu_jCBdom,0.0713458,NA,NA,cb
mu_jCB,0.0519295,NA,NA,cb
mu_jCBcon,0.351032,NA,NA,cb
mu_jCBdom,0.0848292,NA,NA,cb
mu_jCB,0.060983,NA,NA,cb
mu_jCBcon,0.415205,NA,NA,cb
mu_jCBdom,0.095526,NA,NA,cb
mu_jCB,0.0519125,NA,NA,cb
mu_jCBcon,0.393658,NA,NA,cb
mu_jCBdom,0.0910508,NA,NA,cb
mu_jCB,0.0675266,NA,NA,cb
