parameter,value,domain,congruency,par_class
mu_jDxS,2.19963,NA,NA,NA
mu_jDIF,3.02295,NA,NA,NA
mu_jDxS,1.84403,NA,NA,NA
mu_jDIF,2.74298,NA,NA,NA
mu_jDxS,1.8469,NA,NA,NA
mu_jDIF,3.05405,NA,NA,NA
mu_jDxS,2.06215,NA,NA,NA
mu_jDIF,2.68583,NA,NA,NA
mu_jDxS,2.12176,NA,NA,NA
mu_jDIF,2.92542,NA,NA,NA
mu_jDxS,2.2571,NA,NA,NA
mu_jDIF,2.97092,NA,NA,NA
mu_jDxS,2.37616,NA,NA,NA
mu_jDIF,2.77791,NA,NA,NA
mu_jDxS,2.1211,NA,NA,NA
mu_jDIF,3.02872,NA,NA,NA
mu_jDxS,2.27753,NA,NA,NA
mu_jDIF,3.02892,NA,NA,NA
mu_jDxS,2.28854,NA,NA,NA
mu_jDIF,2.80717,NA,NA,NA
mu_jDxS,1.97785,NA,NA,NA
mu_jDIF,2.89903,NA,NA,NA
mu_jDxS,2.30207,NA,NA,NA
mu_jDIF,2.91764,NA,NA,NA
mu_jDxS,2.25582,NA,NA,NA
mu_jDIF,2.92781,NA,NA,NA
mu_jDxS,1.82668,NA,NA,NA
mu_jDIF,2.80007,NA,NA,NA
mu_jDxS,1.98579,NA,NA,NA
mu_jDIF,3.01862,NA,NA,NA
mu_jDxS,1.91226,NA,NA,NA
mu_jDIF,2.71571,NA,NA,NA
mu_jDxS,2.12371,NA,NA,NA
mu_jDIF,2.81994,NA,NA,NA
mu_jDxS,2.34579,NA,NA,NA
mu_jDIF,2.95506,NA,NA,NA
mu_jDxS,2.3785,NA,NA,NA
mu_jDIF,2.71125,NA,NA,NA
mu_jDxS,1.98137,NA,NA,NA
mu_jDIF,2.64793,NA,NA,NA
mu_jDxS,2.23081,NA,NA,NA
mu_jDIF,2.99294,NA,NA,NA
mu_jDxS,2.14721,NA,NA,NA
mu_jDIF,3.05042,NA,NA,NA
mu_jDxS,2.09852,NA,NA,NA
mu_jDIF,2.61391,NA,NA,NA
mu_jDxS,1.92956,NA,NA,NA
mu_jDIF,3.11136,NA,NA,NA
mu_jDxS,2.0234,NA,NA,NA
mu_jDIF,2.87223,NA,NA,NA
mu_jDxS,2.0387,NA,NA,NA
mu_jDIF,2.93382,NA,NA,NA
mu_jDxS,1.95542,NA,NA,NA
mu_jDIF,2.76871,NA,NA,NA
mu_jDxS,2.10283,NA,NA,NA
mu_jDIF,2.93236,NA,NA,NA
mu_jDxS,2.03471,NA,NA,NA
mu_jDIF,2.93121,NA,NA,NA
mu_jDxS,2.40509,NA,NA,NA
mu_jDIF,2.84782,NA,NA,NA
mu_jDxS,2.40709,NA,NA,NA
mu_jDIF,2.94184,NA,NA,NA
mu_jDxS,1.59267,NA,NA,NA
mu_jDIF,2.87873,NA,NA,NA
mu_jDxS,2.0994,NA,NA,NA
mu_jDIF,2.96267,NA,NA,NA
mu_jDxS,1.90427,NA,NA,NA
mu_jDIF,2.80698,NA,NA,NA
mu_jDxS,2.05544,NA,NA,NA
mu_jDIF,2.81095,NA,NA,NA
mu_jDxS,2.12819,NA,NA,NA
mu_jDIF,3.14114,NA,NA,NA
mu_jDxS,2.05176,NA,NA,NA
mu_jDIF,2.75236,NA,NA,NA
mu_jDxS,2.26429,NA,NA,NA
mu_jDIF,2.87741,NA,NA,NA
mu_jDxS,1.99779,NA,NA,NA
mu_jDIF,2.85951,NA,NA,NA
mu_jDxS,1.73995,NA,NA,NA
mu_jDIF,2.84864,NA,NA,NA
mu_jDxS,1.99871,NA,NA,NA
mu_jDIF,2.97563,NA,NA,NA
mu_jDxS,2.00478,NA,NA,NA
mu_jDIF,2.95768,NA,NA,NA
mu_jDxS,2.02696,NA,NA,NA
mu_jDIF,2.91068,NA,NA,NA
mu_jDxS,2.12154,NA,NA,NA
mu_jDIF,3.10631,NA,NA,NA
mu_jDxS,2.31561,NA,NA,NA
mu_jDIF,2.59725,NA,NA,NA
mu_jDxS,2.0674,NA,NA,NA
mu_jDIF,3.05619,NA,NA,NA
mu_jDxS,1.99164,NA,NA,NA
mu_jDIF,2.90391,NA,NA,NA
mu_jDxS,2.04971,NA,NA,NA
mu_jDIF,2.80738,NA,NA,NA
mu_jDxS,2.04043,NA,NA,NA
mu_jDIF,2.79355,NA,NA,NA
mu_jDxS,1.89324,NA,NA,NA
mu_jDIF,2.87691,NA,NA,NA
mu_jDxS,1.85151,NA,NA,NA
mu_jDIF,2.92767,NA,NA,NA
mu_jDxS,2.17771,NA,NA,NA
mu_jDIF,2.94471,NA,NA,NA
mu_jDxS,2.09273,NA,NA,NA
mu_jDIF,2.9549,NA,NA,NA
mu_jDxS,2.10656,NA,NA,NA
mu_jDIF,2.83668,NA,NA,NA
mu_jDxS,2.09581,NA,NA,NA
mu_jDIF,2.86129,NA,NA,NA
mu_jDxS,2.39986,NA,NA,NA
mu_jDIF,2.92743,NA,NA,NA
mu_jDxS,2.12503,NA,NA,NA
mu_jDIF,2.76993,NA,NA,NA
mu_jDxS,2.19763,NA,NA,NA
mu_jDIF,2.87874,NA,NA,NA
mu_jDxS,2.02982,NA,NA,NA
mu_jDIF,2.87615,NA,NA,NA
mu_jDxS,1.82569,NA,NA,NA
mu_jDIF,2.83846,NA,NA,NA
mu_jDxS,1.94144,NA,NA,NA
mu_jDIF,2.94177,NA,NA,NA
mu_jDxS,1.70763,NA,NA,NA
mu_jDIF,2.93461,NA,NA,NA
mu_jDxS,2.11843,NA,NA,NA
mu_jDIF,2.79516,NA,NA,NA
mu_jDxS,2.05072,NA,NA,NA
mu_jDIF,3.12906,NA,NA,NA
mu_jDxS,1.93306,NA,NA,NA
mu_jDIF,2.91912,NA,NA,NA
mu_jDxS,2.19585,NA,NA,NA
mu_jDIF,2.99997,NA,NA,NA
mu_jDxS,2.06981,NA,NA,NA
mu_jDIF,2.8639,NA,NA,NA
mu_jDxS,1.77201,NA,NA,NA
mu_jDIF,2.92782,NA,NA,NA
mu_jDxS,1.98537,NA,NA,NA
mu_jDIF,2.82439,NA,NA,NA
mu_jDxS,2.3147,NA,NA,NA
mu_jDIF,2.80539,NA,NA,NA
mu_jDxS,2.00305,NA,NA,NA
mu_jDIF,2.59115,NA,NA,NA
mu_jDxS,2.29955,NA,NA,NA
mu_jDIF,2.98246,NA,NA,NA
mu_jDxS,2.10802,NA,NA,NA
mu_jDIF,2.73664,NA,NA,NA
mu_jDxS,1.87192,NA,NA,NA
mu_jDIF,2.97325,NA,NA,NA
mu_jDxS,2.39319,NA,NA,NA
mu_jDIF,2.80233,NA,NA,NA
mu_jDxS,1.80152,NA,NA,NA
mu_jDIF,2.85224,NA,NA,NA
mu_jDxS,2.23479,NA,NA,NA
mu_jDIF,2.83445,NA,NA,NA
mu_jDxS,2.18614,NA,NA,NA
mu_jDIF,2.9903,NA,NA,NA
mu_jDxS,1.98207,NA,NA,NA
mu_jDIF,2.78092,NA,NA,NA
mu_jDxS,2.09983,NA,NA,NA
mu_jDIF,3.00503,NA,NA,NA
mu_jDxS,2.13256,NA,NA,NA
mu_jDIF,2.77732,NA,NA,NA
mu_jDxS,2.22976,NA,NA,NA
mu_jDIF,2.78418,NA,NA,NA
mu_jDxS,2.09524,NA,NA,NA
mu_jDIF,2.74659,NA,NA,NA
mu_jDxS,2.50635,NA,NA,NA
mu_jDIF,2.83625,NA,NA,NA
mu_jDxS,2.01599,NA,NA,NA
mu_jDIF,2.90279,NA,NA,NA
mu_jDxS,2.10302,NA,NA,NA
mu_jDIF,2.89008,NA,NA,NA
mu_jDxS,2.13913,NA,NA,NA
mu_jDIF,2.83111,NA,NA,NA
mu_jDxS,1.83518,NA,NA,NA
mu_jDIF,2.91244,NA,NA,NA
mu_jDxS,2.02396,NA,NA,NA
mu_jDIF,2.86658,NA,NA,NA
mu_jDxS,1.62064,NA,NA,NA
mu_jDIF,2.9006,NA,NA,NA
mu_jDxS,2.23789,NA,NA,NA
mu_jDIF,2.93628,NA,NA,NA
mu_jDxS,2.17562,NA,NA,NA
mu_jDIF,2.85806,NA,NA,NA
mu_jDxS,2.18373,NA,NA,NA
mu_jDIF,2.91062,NA,NA,NA
mu_jDxS,2.42898,NA,NA,NA
mu_jDIF,2.52446,NA,NA,NA
mu_jDxS,2.39667,NA,NA,NA
mu_jDIF,2.72908,NA,NA,NA
mu_jDxS,2.2229,NA,NA,NA
mu_jDIF,3.19529,NA,NA,NA
mu_jDxS,1.88671,NA,NA,NA
mu_jDIF,3.25095,NA,NA,NA
mu_jDxS,2.12417,NA,NA,NA
mu_jDIF,3.0707,NA,NA,NA
mu_jDxS,1.89639,NA,NA,NA
mu_jDIF,2.63381,NA,NA,NA
mu_jDxS,2.37552,NA,NA,NA
mu_jDIF,2.77708,NA,NA,NA
mu_jDxS,1.82759,NA,NA,NA
mu_jDIF,3.09311,NA,NA,NA
mu_jDxS,2.3213,NA,NA,NA
mu_jDIF,3.04697,NA,NA,NA
mu_jDxS,2.07795,NA,NA,NA
mu_jDIF,2.86729,NA,NA,NA
mu_jDxS,2.22452,NA,NA,NA
mu_jDIF,2.9751,NA,NA,NA
mu_jDxS,1.70867,NA,NA,NA
mu_jDIF,2.84345,NA,NA,NA
mu_jDxS,1.86368,NA,NA,NA
mu_jDIF,2.85444,NA,NA,NA
mu_jDxS,1.9302,NA,NA,NA
mu_jDIF,2.82765,NA,NA,NA
mu_jDxS,2.09389,NA,NA,NA
mu_jDIF,2.87595,NA,NA,NA
mu_jDxS,1.98729,NA,NA,NA
mu_jDIF,2.83611,NA,NA,NA
mu_jDxS,2.07947,NA,NA,NA
mu_jDIF,2.92057,NA,NA,NA
mu_jDxS,2.1815,NA,NA,NA
mu_jDIF,3.01589,NA,NA,NA
mu_jDxS,2.17576,NA,NA,NA
mu_jDIF,2.7965,NA,NA,NA
mu_jDxS,2.17328,NA,NA,NA
mu_jDIF,2.74576,NA,NA,NA
mu_jDxS,1.79726,NA,NA,NA
mu_jDIF,2.78202,NA,NA,NA
mu_jDxS,2.01589,NA,NA,NA
mu_jDIF,2.67841,NA,NA,NA
mu_jDxS,1.99186,NA,NA,NA
mu_jDIF,2.99816,NA,NA,NA
mu_jDxS,2.21657,NA,NA,NA
mu_jDIF,2.94799,NA,NA,NA
mu_jDxS,1.95162,NA,NA,NA
mu_jDIF,3.04142,NA,NA,NA
mu_jDxS,2.04281,NA,NA,NA
mu_jDIF,2.69553,NA,NA,NA
mu_jDxS,1.91608,NA,NA,NA
mu_jDIF,2.82456,NA,NA,NA
mu_jDxS,2.10998,NA,NA,NA
mu_jDIF,2.97849,NA,NA,NA
mu_jDxS,1.66956,NA,NA,NA
mu_jDIF,2.67005,NA,NA,NA
mu_jDxS,2.21919,NA,NA,NA
mu_jDIF,3.06819,NA,NA,NA
mu_jDxS,1.85232,NA,NA,NA
mu_jDIF,3.10164,NA,NA,NA
mu_jDxS,1.79379,NA,NA,NA
mu_jDIF,3.06314,NA,NA,NA
mu_jDxS,2.17525,NA,NA,NA
mu_jDIF,2.59587,NA,NA,NA
mu_jDxS,2.11869,NA,NA,NA
mu_jDIF,2.56861,NA,NA,NA
mu_jDxS,1.73943,NA,NA,NA
mu_jDIF,2.55563,NA,NA,NA
mu_jDxS,2.38101,NA,NA,NA
mu_jDIF,3.1587,NA,NA,NA
mu_jDxS,2.01209,NA,NA,NA
mu_jDIF,2.96684,NA,NA,NA
mu_jDxS,2.2394,NA,NA,NA
mu_jDIF,3.07552,NA,NA,NA
mu_jDxS,2.40147,NA,NA,NA
mu_jDIF,2.63513,NA,NA,NA
mu_jDxS,2.31623,NA,NA,NA
mu_jDIF,2.68969,NA,NA,NA
mu_jDxS,2.02653,NA,NA,NA
mu_jDIF,2.73799,NA,NA,NA
mu_jDxS,2.2385100000000002,NA,NA,NA
mu_jDIF,2.78579,NA,NA,NA
mu_jDxS,2.23933,NA,NA,NA
mu_jDIF,2.85295,NA,NA,NA
mu_jDxS,2.17398,NA,NA,NA
mu_jDIF,2.90061,NA,NA,NA
mu_jDxS,1.90688,NA,NA,NA
mu_jDIF,2.88274,NA,NA,NA
mu_jDxS,1.95807,NA,NA,NA
mu_jDIF,2.99052,NA,NA,NA
mu_jDxS,1.76396,NA,NA,NA
mu_jDIF,2.99906,NA,NA,NA
mu_jDxS,2.33879,NA,NA,NA
mu_jDIF,2.79715,NA,NA,NA
mu_jDxS,1.85634,NA,NA,NA
mu_jDIF,2.81759,NA,NA,NA
mu_jDxS,2.25357,NA,NA,NA
mu_jDIF,2.68898,NA,NA,NA
mu_jDxS,1.94583,NA,NA,NA
mu_jDIF,2.70535,NA,NA,NA
mu_jDxS,2.1777,NA,NA,NA
mu_jDIF,2.96452,NA,NA,NA
mu_jDxS,1.79978,NA,NA,NA
mu_jDIF,2.7434,NA,NA,NA
mu_jDxS,1.65788,NA,NA,NA
mu_jDIF,2.83283,NA,NA,NA
mu_jDxS,1.90072,NA,NA,NA
mu_jDIF,2.84196,NA,NA,NA
mu_jDxS,1.99531,NA,NA,NA
mu_jDIF,2.86748,NA,NA,NA
mu_jDxS,1.88649,NA,NA,NA
mu_jDIF,2.75442,NA,NA,NA
mu_jDxS,2.09227,NA,NA,NA
mu_jDIF,2.67897,NA,NA,NA
mu_jDxS,2.07848,NA,NA,NA
mu_jDIF,2.69648,NA,NA,NA
mu_jDxS,2.04555,NA,NA,NA
mu_jDIF,3.0447,NA,NA,NA
mu_jDxS,2.37754,NA,NA,NA
mu_jDIF,2.87701,NA,NA,NA
mu_jDxS,2.18933,NA,NA,NA
mu_jDIF,2.76106,NA,NA,NA
mu_jDxS,2.57703,NA,NA,NA
mu_jDIF,3.05704,NA,NA,NA
mu_jDxS,2.35661,NA,NA,NA
mu_jDIF,3.10611,NA,NA,NA
mu_jDxS,2.43587,NA,NA,NA
mu_jDIF,2.95576,NA,NA,NA
mu_jDxS,2.06185,NA,NA,NA
mu_jDIF,3.01147,NA,NA,NA
mu_jDxS,2.08661,NA,NA,NA
mu_jDIF,3.04265,NA,NA,NA
mu_jDxS,2.19262,NA,NA,NA
mu_jDIF,3.00138,NA,NA,NA
mu_jDxS,2.50551,NA,NA,NA
mu_jDIF,2.7463,NA,NA,NA
mu_jDxS,2.61592,NA,NA,NA
mu_jDIF,2.73689,NA,NA,NA
mu_jDxS,2.4987,NA,NA,NA
mu_jDIF,3.10061,NA,NA,NA
mu_jDxS,2.51565,NA,NA,NA
mu_jDIF,2.73343,NA,NA,NA
mu_jDxS,2.5524,NA,NA,NA
mu_jDIF,3.06967,NA,NA,NA
mu_jDxS,2.59335,NA,NA,NA
mu_jDIF,2.69326,NA,NA,NA
mu_jDxS,2.291,NA,NA,NA
mu_jDIF,3.05074,NA,NA,NA
mu_jDxS,1.94781,NA,NA,NA
mu_jDIF,2.74534,NA,NA,NA
mu_jDxS,2.04941,NA,NA,NA
mu_jDIF,3.02972,NA,NA,NA
mu_jDxS,1.71148,NA,NA,NA
mu_jDIF,2.79106,NA,NA,NA
mu_jDxS,2.1752,NA,NA,NA
mu_jDIF,2.83448,NA,NA,NA
mu_jDxS,2.21249,NA,NA,NA
mu_jDIF,2.80752,NA,NA,NA
mu_jDxS,2.2011,NA,NA,NA
mu_jDIF,2.77356,NA,NA,NA
mu_jDxS,2.18465,NA,NA,NA
mu_jDIF,2.97609,NA,NA,NA
mu_jDxS,1.97176,NA,NA,NA
mu_jDIF,2.98227,NA,NA,NA
mu_jDxS,2.43605,NA,NA,NA
mu_jDIF,2.83278,NA,NA,NA
mu_jDxS,1.87054,NA,NA,NA
mu_jDIF,2.90386,NA,NA,NA
mu_jDxS,2.26152,NA,NA,NA
mu_jDIF,2.78155,NA,NA,NA
mu_jDxS,2.1766,NA,NA,NA
mu_jDIF,2.98756,NA,NA,NA
mu_jDxS,2.29117,NA,NA,NA
mu_jDIF,3.24154,NA,NA,NA
mu_jDxS,2.13644,NA,NA,NA
mu_jDIF,3.28314,NA,NA,NA
mu_jDxS,2.40521,NA,NA,NA
mu_jDIF,2.57532,NA,NA,NA
mu_jDxS,1.93096,NA,NA,NA
mu_jDIF,2.61797,NA,NA,NA
mu_jDxS,2.06664,NA,NA,NA
mu_jDIF,3.36288,NA,NA,NA
mu_jDxS,2.42716,NA,NA,NA
mu_jDIF,3.38073,NA,NA,NA
mu_jDxS,2.36578,NA,NA,NA
mu_jDIF,3.146,NA,NA,NA
mu_jDxS,1.96862,NA,NA,NA
mu_jDIF,2.89062,NA,NA,NA
mu_jDxS,2.39688,NA,NA,NA
mu_jDIF,2.95852,NA,NA,NA
mu_jDxS,2.43362,NA,NA,NA
mu_jDIF,3.0085,NA,NA,NA
mu_jDxS,2.15111,NA,NA,NA
mu_jDIF,2.95837,NA,NA,NA
mu_jDxS,1.69498,NA,NA,NA
mu_jDIF,3.05411,NA,NA,NA
mu_jDxS,2.01553,NA,NA,NA
mu_jDIF,3.00927,NA,NA,NA
mu_jDxS,2.05987,NA,NA,NA
mu_jDIF,3.06397,NA,NA,NA
mu_jDxS,2.20079,NA,NA,NA
mu_jDIF,2.89277,NA,NA,NA
mu_jDxS,2.2255,NA,NA,NA
mu_jDIF,2.97287,NA,NA,NA
mu_jDxS,2.1214,NA,NA,NA
mu_jDIF,2.67049,NA,NA,NA
mu_jDxS,1.87541,NA,NA,NA
mu_jDIF,3.13499,NA,NA,NA
mu_jDxS,2.45999,NA,NA,NA
mu_jDIF,3.12543,NA,NA,NA
mu_jDxS,1.66117,NA,NA,NA
mu_jDIF,3.01378,NA,NA,NA
mu_jDxS,1.75681,NA,NA,NA
mu_jDIF,2.78323,NA,NA,NA
mu_jDxS,1.89265,NA,NA,NA
mu_jDIF,2.87781,NA,NA,NA
mu_jDxS,2.13648,NA,NA,NA
mu_jDIF,2.9814600000000002,NA,NA,NA
mu_jDxS,2.17233,NA,NA,NA
mu_jDIF,2.97891,NA,NA,NA
mu_jDxS,1.8507,NA,NA,NA
mu_jDIF,2.84093,NA,NA,NA
mu_jDxS,2.09028,NA,NA,NA
mu_jDIF,2.81621,NA,NA,NA
mu_jDxS,1.9837,NA,NA,NA
mu_jDIF,2.77289,NA,NA,NA
mu_jDxS,2.03621,NA,NA,NA
mu_jDIF,2.66662,NA,NA,NA
mu_jDxS,1.82459,NA,NA,NA
mu_jDIF,3.04447,NA,NA,NA
mu_jDxS,2.02815,NA,NA,NA
mu_jDIF,3.02072,NA,NA,NA
mu_jDxS,1.70742,NA,NA,NA
mu_jDIF,2.97389,NA,NA,NA
mu_jDxS,2.05086,NA,NA,NA
mu_jDIF,2.92602,NA,NA,NA
mu_jDxS,1.8501,NA,NA,NA
mu_jDIF,3.11976,NA,NA,NA
mu_jDxS,2.07491,NA,NA,NA
mu_jDIF,2.69891,NA,NA,NA
mu_jDxS,2.00521,NA,NA,NA
mu_jDIF,2.9735,NA,NA,NA
mu_jDxS,1.92068,NA,NA,NA
mu_jDIF,2.7455,NA,NA,NA
mu_jDxS,1.92085,NA,NA,NA
mu_jDIF,2.78478,NA,NA,NA
mu_jDxS,2.26571,NA,NA,NA
mu_jDIF,2.82741,NA,NA,NA
mu_jDxS,2.11698,NA,NA,NA
mu_jDIF,3.04618,NA,NA,NA
mu_jDxS,2.15813,NA,NA,NA
mu_jDIF,2.65008,NA,NA,NA
mu_jDxS,2.17297,NA,NA,NA
mu_jDIF,3.1459,NA,NA,NA
mu_jDxS,2.43726,NA,NA,NA
mu_jDIF,2.85111,NA,NA,NA
mu_jDxS,1.89473,NA,NA,NA
mu_jDIF,2.75374,NA,NA,NA
mu_jDxS,2.16742,NA,NA,NA
mu_jDIF,2.72505,NA,NA,NA
mu_jDxS,2.08364,NA,NA,NA
mu_jDIF,2.72786,NA,NA,NA
mu_jDxS,2.36396,NA,NA,NA
mu_jDIF,3.19662,NA,NA,NA
mu_jDxS,2.22168,NA,NA,NA
mu_jDIF,2.72803,NA,NA,NA
mu_jDxS,2.09181,NA,NA,NA
mu_jDIF,3.10768,NA,NA,NA
mu_jDxS,2.23147,NA,NA,NA
mu_jDIF,3.06966,NA,NA,NA
mu_jDxS,1.93862,NA,NA,NA
mu_jDIF,3.10493,NA,NA,NA
mu_jDxS,2.25582,NA,NA,NA
mu_jDIF,2.60379,NA,NA,NA
mu_jDxS,2.38933,NA,NA,NA
mu_jDIF,3.38437,NA,NA,NA
mu_jDxS,2.356,NA,NA,NA
mu_jDIF,2.98323,NA,NA,NA
mu_jDxS,1.96992,NA,NA,NA
mu_jDIF,2.91098,NA,NA,NA
mu_jDxS,1.82293,NA,NA,NA
mu_jDIF,2.86321,NA,NA,NA
mu_jDxS,2.08334,NA,NA,NA
mu_jDIF,3.07972,NA,NA,NA
mu_jDxS,1.93136,NA,NA,NA
mu_jDIF,2.67548,NA,NA,NA
mu_jDxS,2.18915,NA,NA,NA
mu_jDIF,2.86123,NA,NA,NA
mu_jDxS,1.95394,NA,NA,NA
mu_jDIF,2.73189,NA,NA,NA
mu_jDxS,2.08231,NA,NA,NA
mu_jDIF,2.89563,NA,NA,NA
mu_jDxS,1.91947,NA,NA,NA
mu_jDIF,2.86925,NA,NA,NA
mu_jDxS,1.92539,NA,NA,NA
mu_jDIF,2.84755,NA,NA,NA
mu_jDxS,2.20265,NA,NA,NA
mu_jDIF,2.81513,NA,NA,NA
mu_jDxS,1.93362,NA,NA,NA
mu_jDIF,2.8444,NA,NA,NA
mu_jDxS,2.26514,NA,NA,NA
mu_jDIF,2.9299,NA,NA,NA
mu_jDxS,2.38076,NA,NA,NA
mu_jDIF,2.9602,NA,NA,NA
mu_jDxS,2.11883,NA,NA,NA
mu_jDIF,2.89497,NA,NA,NA
mu_jDxS,2.2163,NA,NA,NA
mu_jDIF,2.92174,NA,NA,NA
mu_jDxS,2.27109,NA,NA,NA
mu_jDIF,2.89773,NA,NA,NA
mu_jDxS,2.46125,NA,NA,NA
mu_jDIF,2.62532,NA,NA,NA
mu_jDxS,2.1659,NA,NA,NA
mu_jDIF,2.94863,NA,NA,NA
mu_jDxS,1.88174,NA,NA,NA
mu_jDIF,2.89988,NA,NA,NA
mu_jDxS,2.09021,NA,NA,NA
mu_jDIF,2.9528,NA,NA,NA
mu_jDxS,1.75573,NA,NA,NA
mu_jDIF,2.96552,NA,NA,NA
mu_jDxS,1.97542,NA,NA,NA
mu_jDIF,2.8619,NA,NA,NA
mu_jDxS,2.13383,NA,NA,NA
mu_jDIF,2.94231,NA,NA,NA
mu_jDxS,2.0694,NA,NA,NA
mu_jDIF,2.85212,NA,NA,NA
mu_jDxS,1.79931,NA,NA,NA
mu_jDIF,2.87341,NA,NA,NA
mu_jDxS,2.47773,NA,NA,NA
mu_jDIF,2.9932,NA,NA,NA
mu_jDxS,2.40664,NA,NA,NA
mu_jDIF,3.01304,NA,NA,NA
mu_jDxS,2.1346,NA,NA,NA
mu_jDIF,2.82166,NA,NA,NA
mu_jDxS,2.2367,NA,NA,NA
mu_jDIF,3.08184,NA,NA,NA
mu_jDxS,2.3289,NA,NA,NA
mu_jDIF,2.76454,NA,NA,NA
mu_jDxS,2.42661,NA,NA,NA
mu_jDIF,3.0458,NA,NA,NA
mu_jDxS,2.02981,NA,NA,NA
mu_jDIF,3.06997,NA,NA,NA
mu_jDxS,1.96892,NA,NA,NA
mu_jDIF,2.84334,NA,NA,NA
mu_jDxS,1.77371,NA,NA,NA
mu_jDIF,3.03493,NA,NA,NA
mu_jDxS,2.03876,NA,NA,NA
mu_jDIF,2.80716,NA,NA,NA
mu_jDxS,2.31274,NA,NA,NA
mu_jDIF,2.8465,NA,NA,NA
mu_jDxS,2.19023,NA,NA,NA
mu_jDIF,3.06502,NA,NA,NA
mu_jDxS,1.75049,NA,NA,NA
mu_jDIF,2.99808,NA,NA,NA
mu_jDxS,2.07665,NA,NA,NA
mu_jDIF,3.26642,NA,NA,NA
mu_jDxS,2.25688,NA,NA,NA
mu_jDIF,3.1586,NA,NA,NA
mu_jDxS,2.11078,NA,NA,NA
mu_jDIF,2.85386,NA,NA,NA
mu_jDxS,2.02443,NA,NA,NA
mu_jDIF,2.55665,NA,NA,NA
mu_jDxS,2.07531,NA,NA,NA
mu_jDIF,3.12179,NA,NA,NA
mu_jDxS,2.33518,NA,NA,NA
mu_jDIF,2.62606,NA,NA,NA
mu_jDxS,2.17954,NA,NA,NA
mu_jDIF,2.7348,NA,NA,NA
mu_jDxS,1.86853,NA,NA,NA
mu_jDIF,2.98498,NA,NA,NA
mu_jDxS,2.05216,NA,NA,NA
mu_jDIF,3.02069,NA,NA,NA
mu_jDxS,1.89881,NA,NA,NA
mu_jDIF,2.88212,NA,NA,NA
mu_jDxS,2.11016,NA,NA,NA
mu_jDIF,2.85944,NA,NA,NA
mu_jDxS,2.21549,NA,NA,NA
mu_jDIF,3.0752,NA,NA,NA
mu_jDxS,2.17727,NA,NA,NA
mu_jDIF,3.0782,NA,NA,NA
mu_jDxS,2.32998,NA,NA,NA
mu_jDIF,3.17592,NA,NA,NA
mu_jDxS,2.05616,NA,NA,NA
mu_jDIF,3.11823,NA,NA,NA
mu_jDxS,2.46175,NA,NA,NA
mu_jDIF,2.9439,NA,NA,NA
mu_jDxS,1.83945,NA,NA,NA
mu_jDIF,2.85807,NA,NA,NA
mu_jDxS,1.9208,NA,NA,NA
mu_jDIF,2.70977,NA,NA,NA
mu_jDxS,2.14626,NA,NA,NA
mu_jDIF,3.01837,NA,NA,NA
mu_jDxS,1.8927,NA,NA,NA
mu_jDIF,2.87998,NA,NA,NA
mu_jDxS,2.30106,NA,NA,NA
mu_jDIF,3.01872,NA,NA,NA
mu_jDxS,1.9929,NA,NA,NA
mu_jDIF,2.72958,NA,NA,NA
mu_jDxS,2.10483,NA,NA,NA
mu_jDIF,2.81159,NA,NA,NA
mu_jDxS,2.42698,NA,NA,NA
mu_jDIF,2.77845,NA,NA,NA
mu_jDxS,1.66605,NA,NA,NA
mu_jDIF,2.99811,NA,NA,NA
mu_jDxS,2.0065,NA,NA,NA
mu_jDIF,2.91517,NA,NA,NA
mu_jDxS,1.90879,NA,NA,NA
mu_jDIF,2.8312,NA,NA,NA
mu_jDxS,1.61687,NA,NA,NA
mu_jDIF,3.00888,NA,NA,NA
mu_jDxS,1.92484,NA,NA,NA
mu_jDIF,2.86539,NA,NA,NA
mu_jDxS,2.17955,NA,NA,NA
mu_jDIF,3.01765,NA,NA,NA
mu_jDxS,1.87079,NA,NA,NA
mu_jDIF,2.6175,NA,NA,NA
mu_jDxS,1.87537,NA,NA,NA
mu_jDIF,3.20316,NA,NA,NA
mu_jDxS,2.07689,NA,NA,NA
mu_jDIF,3.18003,NA,NA,NA
mu_jDxS,1.80001,NA,NA,NA
mu_jDIF,2.64765,NA,NA,NA
mu_jDxS,2.19743,NA,NA,NA
mu_jDIF,3.17057,NA,NA,NA
mu_jDxS,2.23651,NA,NA,NA
mu_jDIF,2.78575,NA,NA,NA
mu_jDxS,2.00948,NA,NA,NA
mu_jDIF,2.90244,NA,NA,NA
mu_jDxS,2.20591,NA,NA,NA
mu_jDIF,2.80367,NA,NA,NA
mu_jDxS,1.77682,NA,NA,NA
mu_jDIF,2.87403,NA,NA,NA
mu_jDxS,2.17523,NA,NA,NA
mu_jDIF,2.96081,NA,NA,NA
mu_jDxS,2.00525,NA,NA,NA
mu_jDIF,2.86254,NA,NA,NA
mu_jDxS,2.02684,NA,NA,NA
mu_jDIF,2.90707,NA,NA,NA
mu_jDxS,1.93812,NA,NA,NA
mu_jDIF,2.84624,NA,NA,NA
mu_jDxS,1.83631,NA,NA,NA
mu_jDIF,2.62255,NA,NA,NA
mu_jDxS,1.87159,NA,NA,NA
mu_jDIF,2.70837,NA,NA,NA
mu_jDxS,1.90819,NA,NA,NA
mu_jDIF,3.12388,NA,NA,NA
mu_jDxS,1.7415,NA,NA,NA
