parameter,value,domain,congruency,par_class
mu_jCB,0.0155402,NA,NA,cb
mu_jCBcon,0.314688,NA,NA,cb
mu_jCBdom,0.193536,NA,NA,cb
mu_jCB,0.0294209,NA,NA,cb
mu_jCBcon,0.354565,NA,NA,cb
mu_jCBdom,0.204789,NA,NA,cb
mu_jCB,0.0108882,NA,NA,cb
mu_jCBcon,0.327536,NA,NA,cb
mu_jCBdom,0.186901,NA,NA,cb
mu_jCB,0.0140394,NA,NA,cb
mu_jCBcon,0.302141,NA,NA,cb
mu_jCBdom,0.177675,NA,NA,cb
mu_jCB,0.0146527,NA,NA,cb
mu_jCBcon,0.320086,NA,NA,cb
mu_jCBdom,0.218367,NA,NA,cb
mu_jCB,0.0125888,NA,NA,cb
mu_jCBcon,0.446637,NA,NA,cb
mu_jCBdom,0.181807,NA,NA,cb
mu_jCB,0.0131566,NA,NA,cb
mu_jCBcon,0.365172,NA,NA,cb
mu_jCBdom,0.145747,NA,NA,cb
mu_jCB,0.0221908,NA,NA,cb
mu_jCBcon,0.356825,NA,NA,cb
mu_jCBdom,0.149834,NA,NA,cb
mu_jCB,0.0182601,NA,NA,cb
mu_jCBcon,0.31382,NA,NA,cb
mu_jCBdom,0.2225,NA,NA,cb
mu_jCB,0.0412842,NA,NA,cb
mu_jCBcon,0.406504,NA,NA,cb
mu_jCBdom,0.138207,NA,NA,cb
mu_jCB,0.0248171,NA,NA,cb
mu_jCBcon,0.324789,NA,NA,cb
mu_jCBdom,0.197104,NA,NA,cb
mu_jCB,0.0209379,NA,NA,cb
mu_jCBcon,0.294618,NA,NA,cb
mu_jCBdom,0.151982,NA,NA,cb
mu_jCB,0.0221944,NA,NA,cb
mu_jCBcon,0.352719,NA,NA,cb
mu_jCBdom,0.171279,NA,NA,cb
mu_jCB,0.0217567,NA,NA,cb
mu_jCBcon,0.401304,NA,NA,cb
mu_jCBdom,0.19986400000000001,NA,NA,cb
mu_jCB,0.0232964,NA,NA,cb
mu_jCBcon,0.391836,NA,NA,cb
mu_jCBdom,0.189158,NA,NA,cb
mu_jCB,0.0241341,NA,NA,cb
mu_jCBcon,0.366328,NA,NA,cb
mu_jCBdom,0.177662,NA,NA,cb
mu_jCB,0.0186352,NA,NA,cb
mu_jCBcon,0.381027,NA,NA,cb
mu_jCBdom,0.209442,NA,NA,cb
mu_jCB,0.0248936,NA,NA,cb
mu_jCBcon,0.320721,NA,NA,cb
mu_jCBdom,0.177135,NA,NA,cb
mu_jCB,0.0296084,NA,NA,cb
mu_jCBcon,0.303715,NA,NA,cb
mu_jCBdom,0.152601,NA,NA,cb
mu_jCB,0.0237215,NA,NA,cb
mu_jCBcon,0.300266,NA,NA,cb
mu_jCBdom,0.17046,NA,NA,cb
mu_jCB,0.0209865,NA,NA,cb
mu_jCBcon,0.343246,NA,NA,cb
mu_jCBdom,0.174904,NA,NA,cb
mu_jCB,0.0229864,NA,NA,cb
mu_jCBcon,0.328916,NA,NA,cb
mu_jCBdom,0.171543,NA,NA,cb
mu_jCB,0.0200094,NA,NA,cb
mu_jCBcon,0.35616,NA,NA,cb
mu_jCBdom,0.167085,NA,NA,cb
mu_jCB,0.0116833,NA,NA,cb
mu_jCBcon,0.381763,NA,NA,cb
mu_jCBdom,0.177402,NA,NA,cb
mu_jCB,0.0205272,NA,NA,cb
mu_jCBcon,0.286446,NA,NA,cb
mu_jCBdom,0.211266,NA,NA,cb
mu_jCB,0.0198139,NA,NA,cb
mu_jCBcon,0.329774,NA,NA,cb
mu_jCBdom,0.228157,NA,NA,cb
mu_jCB,0.0165734,NA,NA,cb
mu_jCBcon,0.299658,NA,NA,cb
mu_jCBdom,0.133346,NA,NA,cb
mu_jCB,0.0389027,NA,NA,cb
mu_jCBcon,0.431278,NA,NA,cb
mu_jCBdom,0.139517,NA,NA,cb
mu_jCB,0.0274687,NA,NA,cb
mu_jCBcon,0.363365,NA,NA,cb
mu_jCBdom,0.146077,NA,NA,cb
mu_jCB,0.0263982,NA,NA,cb
mu_jCBcon,0.344524,NA,NA,cb
mu_jCBdom,0.14007,NA,NA,cb
mu_jCB,0.0174808,NA,NA,cb
mu_jCBcon,0.392647,NA,NA,cb
mu_jCBdom,0.158431,NA,NA,cb
mu_jCB,0.0233613,NA,NA,cb
mu_jCBcon,0.425681,NA,NA,cb
mu_jCBdom,0.191346,NA,NA,cb
mu_jCB,0.0302892,NA,NA,cb
mu_jCBcon,0.331088,NA,NA,cb
mu_jCBdom,0.130301,NA,NA,cb
mu_jCB,0.0254239,NA,NA,cb
mu_jCBcon,0.491851,NA,NA,cb
mu_jCBdom,0.151642,NA,NA,cb
mu_jCB,0.0270237,NA,NA,cb
mu_jCBcon,0.536822,NA,NA,cb
mu_jCBdom,0.13506,NA,NA,cb
mu_jCB,0.0235197,NA,NA,cb
mu_jCBcon,0.276255,NA,NA,cb
mu_jCBdom,0.200834,NA,NA,cb
mu_jCB,0.0262117,NA,NA,cb
mu_jCBcon,0.357876,NA,NA,cb
mu_jCBdom,0.167886,NA,NA,cb
mu_jCB,0.0265878,NA,NA,cb
mu_jCBcon,0.36125,NA,NA,cb
mu_jCBdom,0.210738,NA,NA,cb
mu_jCB,0.0205153,NA,NA,cb
mu_jCBcon,0.381823,NA,NA,cb
mu_jCBdom,0.156098,NA,NA,cb
mu_jCB,0.0283089,NA,NA,cb
mu_jCBcon,0.325173,NA,NA,cb
mu_jCBdom,0.159526,NA,NA,cb
mu_jCB,0.0235459,NA,NA,cb
mu_jCBcon,0.338413,NA,NA,cb
mu_jCBdom,0.203856,NA,NA,cb
mu_jCB,0.021293,NA,NA,cb
mu_jCBcon,0.346178,NA,NA,cb
mu_jCBdom,0.182768,NA,NA,cb
mu_jCB,0.0183487,NA,NA,cb
mu_jCBcon,0.290676,NA,NA,cb
mu_jCBdom,0.213515,NA,NA,cb
mu_jCB,0.0180719,NA,NA,cb
mu_jCBcon,0.300927,NA,NA,cb
mu_jCBdom,0.178396,NA,NA,cb
mu_jCB,0.0303301,NA,NA,cb
mu_jCBcon,0.393548,NA,NA,cb
mu_jCBdom,0.188585,NA,NA,cb
mu_jCB,0.0246182,NA,NA,cb
mu_jCBcon,0.290973,NA,NA,cb
mu_jCBdom,0.169935,NA,NA,cb
mu_jCB,0.0235135,NA,NA,cb
mu_jCBcon,0.371482,NA,NA,cb
mu_jCBdom,0.166482,NA,NA,cb
mu_jCB,0.0163258,NA,NA,cb
mu_jCBcon,0.416977,NA,NA,cb
mu_jCBdom,0.147479,NA,NA,cb
mu_jCB,0.0309578,NA,NA,cb
mu_jCBcon,0.299282,NA,NA,cb
mu_jCBdom,0.189489,NA,NA,cb
mu_jCB,0.0462964,NA,NA,cb
mu_jCBcon,0.360987,NA,NA,cb
mu_jCBdom,0.182326,NA,NA,cb
mu_jCB,0.0193734,NA,NA,cb
mu_jCBcon,0.353289,NA,NA,cb
mu_jCBdom,0.120361,NA,NA,cb
mu_jCB,0.0183244,NA,NA,cb
mu_jCBcon,0.345436,NA,NA,cb
mu_jCBdom,0.150537,NA,NA,cb
mu_jCB,0.0266339,NA,NA,cb
mu_jCBcon,0.397089,NA,NA,cb
mu_jCBdom,0.125817,NA,NA,cb
mu_jCB,0.0147457,NA,NA,cb
mu_jCBcon,0.368292,NA,NA,cb
mu_jCBdom,0.136633,NA,NA,cb
mu_jCB,0.0087534,NA,NA,cb
mu_jCBcon,0.345191,NA,NA,cb
mu_jCBdom,0.200365,NA,NA,cb
mu_jCB,0.0345956,NA,NA,cb
mu_jCBcon,0.394063,NA,NA,cb
mu_jCBdom,0.175157,NA,NA,cb
mu_jCB,0.02559,NA,NA,cb
mu_jCBcon,0.35285,NA,NA,cb
mu_jCBdom,0.174962,NA,NA,cb
mu_jCB,0.013728,NA,NA,cb
mu_jCBcon,0.367036,NA,NA,cb
mu_jCBdom,0.14647,NA,NA,cb
mu_jCB,0.0182309,NA,NA,cb
mu_jCBcon,0.380102,NA,NA,cb
mu_jCBdom,0.197481,NA,NA,cb
mu_jCB,0.0230596,NA,NA,cb
mu_jCBcon,0.32881,NA,NA,cb
mu_jCBdom,0.23259,NA,NA,cb
mu_jCB,0.0181301,NA,NA,cb
mu_jCBcon,0.440629,NA,NA,cb
mu_jCBdom,0.200986,NA,NA,cb
mu_jCB,0.0235259,NA,NA,cb
mu_jCBcon,0.332443,NA,NA,cb
mu_jCBdom,0.208375,NA,NA,cb
mu_jCB,0.0222371,NA,NA,cb
mu_jCBcon,0.386241,NA,NA,cb
mu_jCBdom,0.167957,NA,NA,cb
mu_jCB,0.0137647,NA,NA,cb
mu_jCBcon,0.372253,NA,NA,cb
mu_jCBdom,0.133321,NA,NA,cb
mu_jCB,0.0169476,NA,NA,cb
mu_jCBcon,0.32309,NA,NA,cb
mu_jCBdom,0.171656,NA,NA,cb
mu_jCB,0.041492,NA,NA,cb
mu_jCBcon,0.344118,NA,NA,cb
mu_jCBdom,0.135373,NA,NA,cb
mu_jCB,0.0355744,NA,NA,cb
mu_jCBcon,0.382932,NA,NA,cb
mu_jCBdom,0.191543,NA,NA,cb
mu_jCB,0.0426757,NA,NA,cb
mu_jCBcon,0.311025,NA,NA,cb
mu_jCBdom,0.19957,NA,NA,cb
mu_jCB,0.0272675,NA,NA,cb
mu_jCBcon,0.326932,NA,NA,cb
mu_jCBdom,0.141078,NA,NA,cb
mu_jCB,0.0265896,NA,NA,cb
mu_jCBcon,0.369032,NA,NA,cb
mu_jCBdom,0.149533,NA,NA,cb
mu_jCB,0.0256921,NA,NA,cb
mu_jCBcon,0.310942,NA,NA,cb
mu_jCBdom,0.141949,NA,NA,cb
mu_jCB,0.0239016,NA,NA,cb
mu_jCBcon,0.329659,NA,NA,cb
mu_jCBdom,0.193988,NA,NA,cb
mu_jCB,0.0240113,NA,NA,cb
mu_jCBcon,0.347069,NA,NA,cb
mu_jCBdom,0.16869,NA,NA,cb
mu_jCB,0.0373863,NA,NA,cb
mu_jCBcon,0.356017,NA,NA,cb
mu_jCBdom,0.17324,NA,NA,cb
mu_jCB,0.0400764,NA,NA,cb
mu_jCBcon,0.31216,NA,NA,cb
mu_jCBdom,0.179504,NA,NA,cb
mu_jCB,0.0540831,NA,NA,cb
mu_jCBcon,0.28938,NA,NA,cb
mu_jCBdom,0.157718,NA,NA,cb
mu_jCB,0.0526603,NA,NA,cb
mu_jCBcon,0.310689,NA,NA,cb
mu_jCBdom,0.148031,NA,NA,cb
mu_jCB,0.0730521,NA,NA,cb
mu_jCBcon,0.337975,NA,NA,cb
mu_jCBdom,0.139404,NA,NA,cb
mu_jCB,0.0473896,NA,NA,cb
mu_jCBcon,0.322986,NA,NA,cb
mu_jCBdom,0.178793,NA,NA,cb
mu_jCB,0.0731492,NA,NA,cb
mu_jCBcon,0.351943,NA,NA,cb
mu_jCBdom,0.140453,NA,NA,cb
mu_jCB,0.0640427,NA,NA,cb
mu_jCBcon,0.33575,NA,NA,cb
mu_jCBdom,0.164278,NA,NA,cb
mu_jCB,0.0382341,NA,NA,cb
mu_jCBcon,0.412541,NA,NA,cb
mu_jCBdom,0.134003,NA,NA,cb
mu_jCB,0.0553244,NA,NA,cb
mu_jCBcon,0.33397,NA,NA,cb
mu_jCBdom,0.139783,NA,NA,cb
mu_jCB,0.0350955,NA,NA,cb
mu_jCBcon,0.382687,NA,NA,cb
mu_jCBdom,0.175346,NA,NA,cb
mu_jCB,0.0346733,NA,NA,cb
mu_jCBcon,0.401546,NA,NA,cb
mu_jCBdom,0.169964,NA,NA,cb
mu_jCB,0.0365029,NA,NA,cb
mu_jCBcon,0.425523,NA,NA,cb
mu_jCBdom,0.141163,NA,NA,cb
mu_jCB,0.0144583,NA,NA,cb
mu_jCBcon,0.394207,NA,NA,cb
mu_jCBdom,0.153589,NA,NA,cb
mu_jCB,0.0142874,NA,NA,cb
mu_jCBcon,0.36181,NA,NA,cb
mu_jCBdom,0.183404,NA,NA,cb
mu_jCB,0.0134664,NA,NA,cb
mu_jCBcon,0.456358,NA,NA,cb
mu_jCBdom,0.160477,NA,NA,cb
mu_jCB,0.0153888,NA,NA,cb
mu_jCBcon,0.301856,NA,NA,cb
mu_jCBdom,0.184625,NA,NA,cb
mu_jCB,0.0263924,NA,NA,cb
mu_jCBcon,0.334182,NA,NA,cb
mu_jCBdom,0.1561,NA,NA,cb
mu_jCB,0.0381608,NA,NA,cb
mu_jCBcon,0.389909,NA,NA,cb
mu_jCBdom,0.152119,NA,NA,cb
mu_jCB,0.0376779,NA,NA,cb
mu_jCBcon,0.393169,NA,NA,cb
mu_jCBdom,0.150039,NA,NA,cb
mu_jCB,0.0280147,NA,NA,cb
mu_jCBcon,0.393974,NA,NA,cb
mu_jCBdom,0.152058,NA,NA,cb
mu_jCB,0.040841,NA,NA,cb
mu_jCBcon,0.441588,NA,NA,cb
mu_jCBdom,0.129659,NA,NA,cb
mu_jCB,0.0336008,NA,NA,cb
mu_jCBcon,0.321962,NA,NA,cb
mu_jCBdom,0.166707,NA,NA,cb
mu_jCB,0.0313384,NA,NA,cb
mu_jCBcon,0.340186,NA,NA,cb
mu_jCBdom,0.167816,NA,NA,cb
mu_jCB,0.0557571,NA,NA,cb
mu_jCBcon,0.34342,NA,NA,cb
mu_jCBdom,0.159773,NA,NA,cb
mu_jCB,0.0516006,NA,NA,cb
mu_jCBcon,0.397623,NA,NA,cb
mu_jCBdom,0.219626,NA,NA,cb
mu_jCB,0.0283309,NA,NA,cb
mu_jCBcon,0.379137,NA,NA,cb
mu_jCBdom,0.146317,NA,NA,cb
mu_jCB,0.0304928,NA,NA,cb
mu_jCBcon,0.383934,NA,NA,cb
mu_jCBdom,0.249802,NA,NA,cb
mu_jCB,0.029604,NA,NA,cb
mu_jCBcon,0.351516,NA,NA,cb
mu_jCBdom,0.163177,NA,NA,cb
mu_jCB,0.0368885,NA,NA,cb
mu_jCBcon,0.366862,NA,NA,cb
mu_jCBdom,0.160583,NA,NA,cb
mu_jCB,0.0288866,NA,NA,cb
mu_jCBcon,0.417308,NA,NA,cb
mu_jCBdom,0.169807,NA,NA,cb
mu_jCB,0.0312749,NA,NA,cb
mu_jCBcon,0.400133,NA,NA,cb
mu_jCBdom,0.127211,NA,NA,cb
mu_jCB,0.0293134,NA,NA,cb
mu_jCBcon,0.381036,NA,NA,cb
mu_jCBdom,0.223063,NA,NA,cb
mu_jCB,0.0320015,NA,NA,cb
mu_jCBcon,0.36095,NA,NA,cb
mu_jCBdom,0.219878,NA,NA,cb
mu_jCB,0.0357811,NA,NA,cb
mu_jCBcon,0.331473,NA,NA,cb
mu_jCBdom,0.214567,NA,NA,cb
mu_jCB,0.0396708,NA,NA,cb
mu_jCBcon,0.331338,NA,NA,cb
mu_jCBdom,0.121978,NA,NA,cb
mu_jCB,0.0364981,NA,NA,cb
mu_jCBcon,0.347485,NA,NA,cb
mu_jCBdom,0.219359,NA,NA,cb
mu_jCB,0.0341187,NA,NA,cb
mu_jCBcon,0.381276,NA,NA,cb
mu_jCBdom,0.127573,NA,NA,cb
mu_jCB,0.0194124,NA,NA,cb
mu_jCBcon,0.433845,NA,NA,cb
mu_jCBdom,0.156398,NA,NA,cb
mu_jCB,0.0258295,NA,NA,cb
mu_jCBcon,0.40368,NA,NA,cb
mu_jCBdom,0.154963,NA,NA,cb
mu_jCB,0.0227952,NA,NA,cb
mu_jCBcon,0.365131,NA,NA,cb
mu_jCBdom,0.172785,NA,NA,cb
mu_jCB,0.0336515,NA,NA,cb
mu_jCBcon,0.32321,NA,NA,cb
mu_jCBdom,0.131142,NA,NA,cb
mu_jCB,0.0313291,NA,NA,cb
mu_jCBcon,0.468893,NA,NA,cb
mu_jCBdom,0.167206,NA,NA,cb
mu_jCB,0.0212976,NA,NA,cb
mu_jCBcon,0.4328,NA,NA,cb
mu_jCBdom,0.181938,NA,NA,cb
mu_jCB,0.0224044,NA,NA,cb
mu_jCBcon,0.25116,NA,NA,cb
mu_jCBdom,0.230885,NA,NA,cb
mu_jCB,0.0216711,NA,NA,cb
mu_jCBcon,0.456888,NA,NA,cb
mu_jCBdom,0.184737,NA,NA,cb
mu_jCB,0.0219078,NA,NA,cb
mu_jCBcon,0.354517,NA,NA,cb
mu_jCBdom,0.167694,NA,NA,cb
mu_jCB,0.0200806,NA,NA,cb
mu_jCBcon,0.376532,NA,NA,cb
mu_jCBdom,0.221805,NA,NA,cb
mu_jCB,0.0217357,NA,NA,cb
mu_jCBcon,0.304123,NA,NA,cb
mu_jCBdom,0.203931,NA,NA,cb
mu_jCB,0.0293899,NA,NA,cb
mu_jCBcon,0.323299,NA,NA,cb
mu_jCBdom,0.18445,NA,NA,cb
mu_jCB,0.0237412,NA,NA,cb
mu_jCBcon,0.394029,NA,NA,cb
mu_jCBdom,0.207636,NA,NA,cb
mu_jCB,0.0276074,NA,NA,cb
mu_jCBcon,0.429436,NA,NA,cb
mu_jCBdom,0.191069,NA,NA,cb
mu_jCB,0.025314,NA,NA,cb
mu_jCBcon,0.25091,NA,NA,cb
mu_jCBdom,0.136336,NA,NA,cb
mu_jCB,0.0190126,NA,NA,cb
mu_jCBcon,0.562588,NA,NA,cb
mu_jCBdom,0.186367,NA,NA,cb
mu_jCB,0.0165482,NA,NA,cb
mu_jCBcon,0.441906,NA,NA,cb
mu_jCBdom,0.162352,NA,NA,cb
mu_jCB,0.0107704,NA,NA,cb
mu_jCBcon,0.389553,NA,NA,cb
mu_jCBdom,0.123866,NA,NA,cb
mu_jCB,0.0178152,NA,NA,cb
mu_jCBcon,0.326664,NA,NA,cb
mu_jCBdom,0.15074,NA,NA,cb
mu_jCB,0.0124931,NA,NA,cb
mu_jCBcon,0.301455,NA,NA,cb
mu_jCBdom,0.144452,NA,NA,cb
mu_jCB,0.021179,NA,NA,cb
mu_jCBcon,0.416074,NA,NA,cb
mu_jCBdom,0.176926,NA,NA,cb
mu_jCB,0.0145548,NA,NA,cb
mu_jCBcon,0.370902,NA,NA,cb
mu_jCBdom,0.149058,NA,NA,cb
mu_jCB,0.0158339,NA,NA,cb
mu_jCBcon,0.322898,NA,NA,cb
mu_jCBdom,0.176865,NA,NA,cb
mu_jCB,0.0198976,NA,NA,cb
mu_jCBcon,0.363683,NA,NA,cb
mu_jCBdom,0.138366,NA,NA,cb
mu_jCB,0.0170977,NA,NA,cb
mu_jCBcon,0.380652,NA,NA,cb
mu_jCBdom,0.150867,NA,NA,cb
mu_jCB,0.0205234,NA,NA,cb
mu_jCBcon,0.379851,NA,NA,cb
mu_jCBdom,0.155029,NA,NA,cb
mu_jCB,0.0159959,NA,NA,cb
mu_jCBcon,0.392131,NA,NA,cb
mu_jCBdom,0.163234,NA,NA,cb
mu_jCB,0.0207571,NA,NA,cb
mu_jCBcon,0.290029,NA,NA,cb
mu_jCBdom,0.200927,NA,NA,cb
mu_jCB,0.0237697,NA,NA,cb
mu_jCBcon,0.301831,NA,NA,cb
mu_jCBdom,0.197974,NA,NA,cb
mu_jCB,0.0291313,NA,NA,cb
mu_jCBcon,0.276106,NA,NA,cb
mu_jCBdom,0.210954,NA,NA,cb
mu_jCB,0.0369644,NA,NA,cb
mu_jCBcon,0.357194,NA,NA,cb
mu_jCBdom,0.200252,NA,NA,cb
mu_jCB,0.0202179,NA,NA,cb
mu_jCBcon,0.340346,NA,NA,cb
mu_jCBdom,0.183101,NA,NA,cb
mu_jCB,0.022575,NA,NA,cb
mu_jCBcon,0.335525,NA,NA,cb
mu_jCBdom,0.140243,NA,NA,cb
mu_jCB,0.0300067,NA,NA,cb
mu_jCBcon,0.388098,NA,NA,cb
mu_jCBdom,0.193436,NA,NA,cb
mu_jCB,0.0117896,NA,NA,cb
mu_jCBcon,0.402142,NA,NA,cb
mu_jCBdom,0.147104,NA,NA,cb
mu_jCB,0.012884,NA,NA,cb
mu_jCBcon,0.330214,NA,NA,cb
mu_jCBdom,0.16911,NA,NA,cb
mu_jCB,0.0174935,NA,NA,cb
mu_jCBcon,0.370395,NA,NA,cb
mu_jCBdom,0.197286,NA,NA,cb
mu_jCB,0.0137932,NA,NA,cb
mu_jCBcon,0.29657,NA,NA,cb
mu_jCBdom,0.207326,NA,NA,cb
mu_jCB,0.0134988,NA,NA,cb
mu_jCBcon,0.407983,NA,NA,cb
mu_jCBdom,0.178316,NA,NA,cb
mu_jCB,0.0162849,NA,NA,cb
mu_jCBcon,0.398417,NA,NA,cb
mu_jCBdom,0.168214,NA,NA,cb
mu_jCB,0.0154628,NA,NA,cb
mu_jCBcon,0.3796,NA,NA,cb
mu_jCBdom,0.23066,NA,NA,cb
mu_jCB,0.0138069,NA,NA,cb
mu_jCBcon,0.401098,NA,NA,cb
mu_jCBdom,0.167414,NA,NA,cb
mu_jCB,0.0121585,NA,NA,cb
mu_jCBcon,0.364738,NA,NA,cb
mu_jCBdom,0.214107,NA,NA,cb
mu_jCB,0.0135381,NA,NA,cb
mu_jCBcon,0.353994,NA,NA,cb
mu_jCBdom,0.170214,NA,NA,cb
mu_jCB,0.0157788,NA,NA,cb
mu_jCBcon,0.283445,NA,NA,cb
mu_jCBdom,0.173096,NA,NA,cb
mu_jCB,0.0307359,NA,NA,cb
mu_jCBcon,0.372653,NA,NA,cb
mu_jCBdom,0.170172,NA,NA,cb
mu_jCB,0.0235924,NA,NA,cb
mu_jCBcon,0.367608,NA,NA,cb
mu_jCBdom,0.169003,NA,NA,cb
mu_jCB,0.0157662,NA,NA,cb
mu_jCBcon,0.314822,NA,NA,cb
mu_jCBdom,0.172992,NA,NA,cb
mu_jCB,0.0235034,NA,NA,cb
mu_jCBcon,0.388327,NA,NA,cb
mu_jCBdom,0.154067,NA,NA,cb
mu_jCB,0.0259204,NA,NA,cb
mu_jCBcon,0.460113,NA,NA,cb
mu_jCBdom,0.182797,NA,NA,cb
mu_jCB,0.0234024,NA,NA,cb
mu_jCBcon,0.393741,NA,NA,cb
mu_jCBdom,0.164447,NA,NA,cb
mu_jCB,0.0518655,NA,NA,cb
mu_jCBcon,0.321584,NA,NA,cb
mu_jCBdom,0.145337,NA,NA,cb
mu_jCB,0.0201563,NA,NA,cb
mu_jCBcon,0.44816,NA,NA,cb
mu_jCBdom,0.219547,NA,NA,cb
mu_jCB,0.0240404,NA,NA,cb
mu_jCBcon,0.372409,NA,NA,cb
mu_jCBdom,0.137608,NA,NA,cb
mu_jCB,0.0213913,NA,NA,cb
mu_jCBcon,0.394108,NA,NA,cb
mu_jCBdom,0.143337,NA,NA,cb
mu_jCB,0.0214734,NA,NA,cb
mu_jCBcon,0.394151,NA,NA,cb
mu_jCBdom,0.193607,NA,NA,cb
mu_jCB,0.0181421,NA,NA,cb
mu_jCBcon,0.37958,NA,NA,cb
mu_jCBdom,0.200234,NA,NA,cb
mu_jCB,0.0227549,NA,NA,cb
mu_jCBcon,0.364534,NA,NA,cb
mu_jCBdom,0.205041,NA,NA,cb
mu_jCB,0.0214119,NA,NA,cb
mu_jCBcon,0.293772,NA,NA,cb
mu_jCBdom,0.197483,NA,NA,cb
mu_jCB,0.0181997,NA,NA,cb
mu_jCBcon,0.373526,NA,NA,cb
mu_jCBdom,0.148389,NA,NA,cb
mu_jCB,0.0141601,NA,NA,cb
mu_jCBcon,0.374423,NA,NA,cb
mu_jCBdom,0.222707,NA,NA,cb
mu_jCB,0.0173163,NA,NA,cb
mu_jCBcon,0.417111,NA,NA,cb
mu_jCBdom,0.184269,NA,NA,cb
mu_jCB,0.0102438,NA,NA,cb
mu_jCBcon,0.317869,NA,NA,cb
mu_jCBdom,0.15545,NA,NA,cb
mu_jCB,0.0137092,NA,NA,cb
mu_jCBcon,0.351624,NA,NA,cb
mu_jCBdom,0.126119,NA,NA,cb
mu_jCB,0.0215498,NA,NA,cb
mu_jCBcon,0.401416,NA,NA,cb
mu_jCBdom,0.179483,NA,NA,cb
mu_jCB,0.0196478,NA,NA,cb
mu_jCBcon,0.336328,NA,NA,cb
mu_jCBdom,0.152004,NA,NA,cb
mu_jCB,0.0146867,NA,NA,cb
mu_jCBcon,0.342141,NA,NA,cb
mu_jCBdom,0.145832,NA,NA,cb
mu_jCB,0.0127983,NA,NA,cb
mu_jCBcon,0.404666,NA,NA,cb
mu_jCBdom,0.192561,NA,NA,cb
mu_jCB,0.0134716,NA,NA,cb
mu_jCBcon,0.358285,NA,NA,cb
mu_jCBdom,0.171176,NA,NA,cb
mu_jCB,0.0154772,NA,NA,cb
mu_jCBcon,0.460918,NA,NA,cb
mu_jCBdom,0.173586,NA,NA,cb
mu_jCB,0.014395,NA,NA,cb
mu_jCBcon,0.439837,NA,NA,cb
mu_jCBdom,0.138187,NA,NA,cb
mu_jCB,0.0231806,NA,NA,cb
mu_jCBcon,0.318703,NA,NA,cb
mu_jCBdom,0.182735,NA,NA,cb
mu_jCB,0.0337238,NA,NA,cb
mu_jCBcon,0.369392,NA,NA,cb
mu_jCBdom,0.173663,NA,NA,cb
mu_jCB,0.0284088,NA,NA,cb
mu_jCBcon,0.370348,NA,NA,cb
mu_jCBdom,0.175869,NA,NA,cb
mu_jCB,0.0263722,NA,NA,cb
mu_jCBcon,0.327396,NA,NA,cb
mu_jCBdom,0.144539,NA,NA,cb
mu_jCB,0.0127355,NA,NA,cb
mu_jCBcon,0.397089,NA,NA,cb
mu_jCBdom,0.128269,NA,NA,cb
mu_jCB,0.0267919,NA,NA,cb
mu_jCBcon,0.266045,NA,NA,cb
mu_jCBdom,0.244114,NA,NA,cb
mu_jCB,0.0252073,NA,NA,cb
mu_jCBcon,0.286563,NA,NA,cb
mu_jCBdom,0.137537,NA,NA,cb
mu_jCB,0.0497177,NA,NA,cb
mu_jCBcon,0.329842,NA,NA,cb
mu_jCBdom,0.187764,NA,NA,cb
mu_jCB,0.0361748,NA,NA,cb
mu_jCBcon,0.397709,NA,NA,cb
mu_jCBdom,0.169946,NA,NA,cb
mu_jCB,0.0515841,NA,NA,cb
mu_jCBcon,0.361166,NA,NA,cb
mu_jCBdom,0.172501,NA,NA,cb
mu_jCB,0.0233144,NA,NA,cb
mu_jCBcon,0.392692,NA,NA,cb
mu_jCBdom,0.181514,NA,NA,cb
mu_jCB,0.01832,NA,NA,cb
mu_jCBcon,0.327579,NA,NA,cb
mu_jCBdom,0.153263,NA,NA,cb
mu_jCB,0.0229978,NA,NA,cb
mu_jCBcon,0.398813,NA,NA,cb
mu_jCBdom,0.219785,NA,NA,cb
mu_jCB,0.0189818,NA,NA,cb
mu_jCBcon,0.350159,NA,NA,cb
mu_jCBdom,0.254313,NA,NA,cb
mu_jCB,0.0235708,NA,NA,cb
mu_jCBcon,0.35982,NA,NA,cb
mu_jCBdom,0.176718,NA,NA,cb
mu_jCB,0.0347877,NA,NA,cb
mu_jCBcon,0.443526,NA,NA,cb
mu_jCBdom,0.209086,NA,NA,cb
mu_jCB,0.036204,NA,NA,cb
mu_jCBcon,0.3572,NA,NA,cb
mu_jCBdom,0.171439,NA,NA,cb
mu_jCB,0.021958600000000002,NA,NA,cb
mu_jCBcon,0.252673,NA,NA,cb
mu_jCBdom,0.20933,NA,NA,cb
mu_jCB,0.0206231,NA,NA,cb
mu_jCBcon,0.491666,NA,NA,cb
mu_jCBdom,0.1496,NA,NA,cb
mu_jCB,0.0214591,NA,NA,cb
mu_jCBcon,0.394993,NA,NA,cb
mu_jCBdom,0.153413,NA,NA,cb
mu_jCB,0.0290811,NA,NA,cb
mu_jCBcon,0.358722,NA,NA,cb
mu_jCBdom,0.196046,NA,NA,cb
mu_jCB,0.0370693,NA,NA,cb
mu_jCBcon,0.375105,NA,NA,cb
mu_jCBdom,0.224192,NA,NA,cb
mu_jCB,0.0294328,NA,NA,cb
mu_jCBcon,0.351898,NA,NA,cb
mu_jCBdom,0.161547,NA,NA,cb
mu_jCB,0.0181268,NA,NA,cb
mu_jCBcon,0.368095,NA,NA,cb
